path,offset_sec,vstart_sec
pretrain/HqawqHB7nDM/00016,-1.0,1.16
pretrain/HqawqHB7nDM/00017,1.0,3.76
pretrain/HqawqHB7nDM/00019,-1.0,4.84
pretrain/HqawqHB7nDM/00020,1.0,0.64
pretrain/HqawqHB7nDM/00024,-1.0,3.2
pretrain/HqawqHB7nDM/00025,0.0,6.52
pretrain/HqawqHB7nDM/00026,1.0,4.0
pretrain/HrG8UZjL5E8/00004,1.0,5.56
pretrain/HrG8UZjL5E8/00007,-1.0,5.04
pretrain/Hs-vPqfsO0Q/00003,-1.0,2.64
pretrain/Hs-vPqfsO0Q/00004,0.0,0.08
pretrain/Hs-vPqfsO0Q/00005,1.0,4.44
pretrain/Hs-vPqfsO0Q/00006,0.0,2.28
pretrain/Hs-vPqfsO0Q/00007,-1.0,6.08
pretrain/Hs-vPqfsO0Q/00008,0.0,4.2
pretrain/Hs-vPqfsO0Q/00010,0.0,4.16
pretrain/Hs-vPqfsO0Q/00016,1.0,2.52
pretrain/Hs-vPqfsO0Q/00017,-1.0,3.12
pretrain/Hs-vPqfsO0Q/00018,0.0,2.32
pretrain/Hs-vPqfsO0Q/00019,-1.0,3.64
pretrain/Ht-RNn0k--w/00006,1.0,3.68
pretrain/Ht-RNn0k--w/00007,1.0,5.4
pretrain/Ht6TTA8z3MI/00001,0.0,1.32
pretrain/Ht6TTA8z3MI/00002,-1.0,2.2
pretrain/Ht6TTA8z3MI/00004,1.0,2.32
pretrain/Ht_G55VEa2c/00002,0.0,5.52
pretrain/HuWMO3M1HVQ/00002,-1.0,5.92
pretrain/HuWMO3M1HVQ/00003,-1.0,5.36
pretrain/HuWMO3M1HVQ/00004,-1.0,6.88
pretrain/HuWMO3M1HVQ/00008,0.0,0.0
pretrain/HuWMO3M1HVQ/00009,1.0,0.08
pretrain/Hul8htHa9AY/00001,0.0,4.6
pretrain/Hul8htHa9AY/00002,-1.0,1.8
pretrain/Hul8htHa9AY/00003,-1.0,3.4
pretrain/Hul8htHa9AY/00004,-1.0,5.6
pretrain/Hul8htHa9AY/00005,-1.0,3.44
pretrain/Hul8htHa9AY/00007,-1.0,5.04
pretrain/Hul8htHa9AY/00008,0.0,0.6
pretrain/Hul8htHa9AY/00010,0.0,4.36
pretrain/Hul8htHa9AY/00011,1.0,1.6
pretrain/Hul8htHa9AY/00012,-1.0,1.88
pretrain/Hul8htHa9AY/00013,1.0,2.44
pretrain/Hul8htHa9AY/00014,1.0,0.76
pretrain/Hul8htHa9AY/00015,-1.0,4.0
pretrain/Hul8htHa9AY/00016,-1.0,2.4
pretrain/Hul8htHa9AY/00018,0.0,1.92
pretrain/Hul8htHa9AY/00020,-1.0,3.96
pretrain/Hul8htHa9AY/00021,0.0,0.84
pretrain/Hul8htHa9AY/00023,0.0,0.76
pretrain/Hul8htHa9AY/00024,1.0,3.0
pretrain/Hul8htHa9AY/00026,1.0,5.0
pretrain/HwxjoBQdn0s/00001,1.0,5.12
pretrain/HwxjoBQdn0s/00002,1.0,0.84
pretrain/HwxjoBQdn0s/00003,1.0,5.04
pretrain/HwxjoBQdn0s/00004,0.0,1.08
pretrain/HwxjoBQdn0s/00005,0.0,5.36
pretrain/HwxjoBQdn0s/00006,0.0,5.6
pretrain/HwxjoBQdn0s/00008,-1.0,1.16
pretrain/HwxjoBQdn0s/00009,-1.0,5.68
pretrain/HwxjoBQdn0s/00010,1.0,3.2
pretrain/HwxjoBQdn0s/00011,0.0,0.36
pretrain/HwxjoBQdn0s/00012,0.0,3.88
pretrain/HwxjoBQdn0s/00013,-1.0,2.4
pretrain/HwxjoBQdn0s/00014,1.0,1.6
pretrain/HwxjoBQdn0s/00017,0.0,3.6
pretrain/HwxjoBQdn0s/00018,1.0,5.28
pretrain/HwxjoBQdn0s/00020,0.0,1.8
pretrain/HwxjoBQdn0s/00021,1.0,2.16
pretrain/HwxjoBQdn0s/00022,0.0,4.32
pretrain/HxMGItCnINE/00002,-1.0,3.04
pretrain/HxMGItCnINE/00003,0.0,6.24
pretrain/HyQp3gGYf3I/00001,0.0,1.12
pretrain/HyQp3gGYf3I/00002,1.0,1.2
pretrain/HyQp3gGYf3I/00003,0.0,2.76
pretrain/HyQp3gGYf3I/00004,1.0,1.84
pretrain/HyQp3gGYf3I/00005,-1.0,5.32
pretrain/HyQp3gGYf3I/00006,0.0,6.56
pretrain/HyZV8Ql1PI0/00002,-1.0,5.8
pretrain/HyZV8Ql1PI0/00004,-1.0,3.68
pretrain/HyZV8Ql1PI0/00005,1.0,5.92
pretrain/HyZV8Ql1PI0/00006,-1.0,5.84
pretrain/HyZV8Ql1PI0/00007,1.0,1.52
pretrain/HyZV8Ql1PI0/00008,-1.0,3.56
pretrain/HyZV8Ql1PI0/00009,1.0,4.96
pretrain/HyZV8Ql1PI0/00010,-1.0,1.72
pretrain/HyZV8Ql1PI0/00011,0.0,3.72
pretrain/HyZV8Ql1PI0/00012,0.0,0.08
pretrain/HyZV8Ql1PI0/00013,-1.0,2.12
pretrain/HyZV8Ql1PI0/00014,-1.0,3.76
pretrain/HyZV8Ql1PI0/00016,0.0,2.72
pretrain/HyZV8Ql1PI0/00017,0.0,0.68
pretrain/HyZV8Ql1PI0/00018,1.0,0.32
pretrain/HyZV8Ql1PI0/00019,0.0,5.0
pretrain/HyZV8Ql1PI0/00020,0.0,6.84
pretrain/HyZV8Ql1PI0/00022,-1.0,5.48
pretrain/Hzy_GhX8_Cc/00001,0.0,4.12
pretrain/Hzy_GhX8_Cc/00004,0.0,5.28
pretrain/Hzy_GhX8_Cc/00006,-1.0,4.96
pretrain/Hzy_GhX8_Cc/00009,-1.0,4.56
pretrain/Hzy_GhX8_Cc/00010,0.0,4.52
pretrain/Hzy_GhX8_Cc/00011,0.0,4.8
pretrain/Hzy_GhX8_Cc/00012,-1.0,3.2
pretrain/Hzy_GhX8_Cc/00013,0.0,3.88
pretrain/Hzy_GhX8_Cc/00014,0.0,5.76
pretrain/Hzy_GhX8_Cc/00015,1.0,2.28
pretrain/Hzy_GhX8_Cc/00016,1.0,5.96
pretrain/Hzy_GhX8_Cc/00017,-1.0,4.04
pretrain/I-YbScMYiKg/00009,1.0,3.6
pretrain/I-jk9ni4XWk/00001,1.0,5.0
pretrain/I-jk9ni4XWk/00002,1.0,3.52
pretrain/I-jk9ni4XWk/00004,1.0,2.64
pretrain/I-jk9ni4XWk/00005,0.0,6.48
pretrain/I-jk9ni4XWk/00006,-1.0,3.8
pretrain/I-jk9ni4XWk/00007,-1.0,2.88
pretrain/I-jk9ni4XWk/00008,0.0,4.4
pretrain/I-jk9ni4XWk/00011,1.0,2.48
pretrain/I-jk9ni4XWk/00013,0.0,1.8
pretrain/I-jk9ni4XWk/00014,1.0,2.52
pretrain/I-jk9ni4XWk/00015,-1.0,1.24
pretrain/I-jk9ni4XWk/00017,0.0,3.56
pretrain/I-jk9ni4XWk/00020,0.0,0.76
pretrain/I-jk9ni4XWk/00022,1.0,5.4
pretrain/I-jk9ni4XWk/00023,0.0,1.48
pretrain/I-jk9ni4XWk/00024,1.0,1.92
pretrain/I-jk9ni4XWk/00025,1.0,0.6
pretrain/I-jk9ni4XWk/00026,-1.0,4.84
pretrain/I1cGiNnJZgU/00001,1.0,3.16
pretrain/I1cGiNnJZgU/00004,0.0,1.96
pretrain/I1cGiNnJZgU/00017,1.0,3.6
pretrain/I1cGiNnJZgU/00024,1.0,5.04
pretrain/I1cGiNnJZgU/00028,1.0,5.32
pretrain/I1cGiNnJZgU/00036,1.0,1.16
pretrain/I1cGiNnJZgU/00037,1.0,1.64
pretrain/I4PU2JlhO80/00005,0.0,4.96
pretrain/I4PU2JlhO80/00009,0.0,4.36
pretrain/I4PU2JlhO80/00019,0.0,2.8
pretrain/I4fJPK_KbrA/00014,0.0,1.04
pretrain/I4fJPK_KbrA/00015,1.0,2.16
pretrain/I4fJPK_KbrA/00016,-1.0,2.6
pretrain/I4fJPK_KbrA/00017,-1.0,5.0
pretrain/I4fJPK_KbrA/00023,-1.0,4.4
pretrain/I4fJPK_KbrA/00024,1.0,4.76
pretrain/I4fJPK_KbrA/00025,1.0,1.88
pretrain/I5M7V4ci4lQ/00008,0.0,1.44
pretrain/I64CQp6z0Pk/00004,-1.0,4.48
pretrain/I64CQp6z0Pk/00006,-1.0,5.36
pretrain/I64CQp6z0Pk/00007,0.0,0.2
pretrain/I64CQp6z0Pk/00008,1.0,5.24
pretrain/I64CQp6z0Pk/00009,1.0,0.48
pretrain/I64CQp6z0Pk/00011,0.0,6.64
pretrain/I64CQp6z0Pk/00012,0.0,1.72
pretrain/I64CQp6z0Pk/00013,-1.0,3.4
pretrain/I64CQp6z0Pk/00015,-1.0,2.72
pretrain/I64CQp6z0Pk/00016,1.0,4.16
pretrain/I64CQp6z0Pk/00017,0.0,0.08
pretrain/I64CQp6z0Pk/00020,1.0,3.08
pretrain/I64CQp6z0Pk/00023,-1.0,1.8
pretrain/I6M54p8VQFA/00002,-1.0,5.44
pretrain/I6M54p8VQFA/00006,-1.0,1.24
pretrain/I6M54p8VQFA/00010,1.0,3.72
pretrain/I6M54p8VQFA/00011,0.0,6.68
pretrain/I6M54p8VQFA/00012,-1.0,4.4
pretrain/I6M54p8VQFA/00015,0.0,6.08
pretrain/I6M54p8VQFA/00016,1.0,4.0
pretrain/I6M54p8VQFA/00017,0.0,1.48
pretrain/I7wxkBnnnrQ/00002,1.0,2.56
pretrain/I7wxkBnnnrQ/00008,1.0,0.88
pretrain/I8tg0Myjimg/00005,-1.0,1.64
pretrain/I8tg0Myjimg/00006,0.0,1.8
pretrain/I8tg0Myjimg/00009,1.0,2.92
pretrain/I8tg0Myjimg/00011,-1.0,3.36
pretrain/I8tg0Myjimg/00013,1.0,0.8
pretrain/I8tg0Myjimg/00014,0.0,5.48
pretrain/I8tg0Myjimg/00015,-1.0,1.28
pretrain/I8tg0Myjimg/00016,-1.0,2.44
pretrain/I8tg0Myjimg/00017,1.0,4.24
pretrain/I8tg0Myjimg/00020,-1.0,1.8
pretrain/I9cmQFj13rc/00001,1.0,2.88
pretrain/I9cmQFj13rc/00002,0.0,2.88
pretrain/I9cmQFj13rc/00003,0.0,3.4
pretrain/I9cmQFj13rc/00004,0.0,2.56
pretrain/I9cmQFj13rc/00005,0.0,6.76
pretrain/I9cmQFj13rc/00007,-1.0,3.32
pretrain/I9tB6Q5bmcQ/00001,-1.0,1.32
pretrain/I9tB6Q5bmcQ/00007,0.0,6.92
pretrain/I9tB6Q5bmcQ/00008,0.0,4.64
pretrain/I9tB6Q5bmcQ/00010,-1.0,1.28
pretrain/I9tB6Q5bmcQ/00015,0.0,4.48
pretrain/I9tB6Q5bmcQ/00016,0.0,3.08
pretrain/I9tB6Q5bmcQ/00017,0.0,0.4
pretrain/I9tB6Q5bmcQ/00019,1.0,5.4
pretrain/I9tB6Q5bmcQ/00020,-1.0,5.0
pretrain/I9tB6Q5bmcQ/00021,1.0,5.52
pretrain/I9tB6Q5bmcQ/00024,0.0,0.28
pretrain/I9tB6Q5bmcQ/00026,0.0,4.64
pretrain/I9tB6Q5bmcQ/00027,0.0,5.68
pretrain/I9tB6Q5bmcQ/00028,1.0,5.36
pretrain/I9tB6Q5bmcQ/00032,0.0,1.08
pretrain/I9tB6Q5bmcQ/00033,1.0,0.76
pretrain/I9weytKalQQ/00001,1.0,0.92
pretrain/I9weytKalQQ/00002,-1.0,6.68
pretrain/I9weytKalQQ/00003,1.0,0.28
pretrain/I9weytKalQQ/00004,1.0,4.08
pretrain/I9weytKalQQ/00005,-1.0,6.32
pretrain/I9weytKalQQ/00006,0.0,5.52
pretrain/I9weytKalQQ/00007,1.0,5.6
pretrain/I9weytKalQQ/00008,0.0,2.92
pretrain/I9weytKalQQ/00009,1.0,1.24
pretrain/I9weytKalQQ/00010,-1.0,2.6
pretrain/I9weytKalQQ/00011,1.0,2.0
pretrain/I9weytKalQQ/00014,1.0,4.6
pretrain/IAAK7GWQ32Y/00001,1.0,0.4
pretrain/IAAK7GWQ32Y/00002,-1.0,1.84
pretrain/IAAK7GWQ32Y/00003,1.0,3.68
pretrain/IAAK7GWQ32Y/00005,0.0,3.44
pretrain/IAAK7GWQ32Y/00006,-1.0,4.56
pretrain/IAAK7GWQ32Y/00007,-1.0,2.12
pretrain/IBoJcDlqmo0/00009,-1.0,6.96
pretrain/IBoJcDlqmo0/00011,1.0,5.36
pretrain/IBoJcDlqmo0/00012,1.0,2.36
pretrain/IBoJcDlqmo0/00032,-1.0,4.0
pretrain/IDS-ieLCmS4/00001,-1.0,3.0
pretrain/IDS-ieLCmS4/00002,1.0,2.24
pretrain/IDS-ieLCmS4/00003,1.0,1.6
pretrain/IDS-ieLCmS4/00005,1.0,5.28
pretrain/IDS-ieLCmS4/00008,0.0,6.4
pretrain/IDS-ieLCmS4/00009,0.0,3.8
pretrain/IDS-ieLCmS4/00011,1.0,0.68
pretrain/IDS-ieLCmS4/00012,0.0,3.68
pretrain/IDS-ieLCmS4/00013,1.0,4.24
pretrain/IDS-ieLCmS4/00014,-1.0,3.56
pretrain/IDS-ieLCmS4/00015,1.0,0.96
pretrain/IDS-ieLCmS4/00016,1.0,4.84
pretrain/IDS-ieLCmS4/00017,-1.0,4.92
pretrain/IDS-ieLCmS4/00018,0.0,0.08
pretrain/IDS-ieLCmS4/00020,0.0,3.48
pretrain/IDS-ieLCmS4/00021,0.0,5.2
pretrain/IDS-ieLCmS4/00022,-1.0,2.44
pretrain/IDS-ieLCmS4/00024,0.0,5.12
pretrain/IDS-ieLCmS4/00025,0.0,3.08
pretrain/IDS-ieLCmS4/00026,-1.0,1.52
pretrain/IDS-ieLCmS4/00027,0.0,1.92
pretrain/IDS-ieLCmS4/00028,-1.0,2.56
pretrain/IDS-ieLCmS4/00029,-1.0,1.2
pretrain/IDS-ieLCmS4/00030,1.0,0.16
pretrain/IDS-ieLCmS4/00032,0.0,5.44
pretrain/IDS-ieLCmS4/00035,1.0,0.64
pretrain/IDS-ieLCmS4/00036,0.0,4.96
pretrain/IDS-ieLCmS4/00038,0.0,6.92
pretrain/IDS-ieLCmS4/00040,-1.0,3.36
pretrain/IDS-ieLCmS4/00042,0.0,3.76
pretrain/IDS-ieLCmS4/00043,0.0,5.72
pretrain/IDS-ieLCmS4/00044,1.0,2.84
pretrain/IDS-ieLCmS4/00045,1.0,2.6
pretrain/IDS-ieLCmS4/00047,-1.0,1.92
pretrain/IDS-ieLCmS4/00048,-1.0,4.0
pretrain/IDS-ieLCmS4/00050,0.0,1.52
pretrain/IDS-ieLCmS4/00051,0.0,2.24
pretrain/IDS-ieLCmS4/00052,0.0,5.56
pretrain/IDS-ieLCmS4/00053,-1.0,2.56
pretrain/IDS-ieLCmS4/00054,1.0,5.28
pretrain/IDqMB6C1uys/00001,1.0,4.0
pretrain/IDqMB6C1uys/00002,1.0,5.84
pretrain/IDqMB6C1uys/00003,-1.0,1.32
pretrain/IDqMB6C1uys/00004,0.0,5.24
pretrain/IDqMB6C1uys/00006,0.0,4.08
pretrain/IDqMB6C1uys/00007,1.0,2.84
pretrain/IDqMB6C1uys/00008,-1.0,4.04
pretrain/IDqMB6C1uys/00010,-1.0,1.08
pretrain/IDqMB6C1uys/00011,-1.0,2.92
pretrain/IDqMB6C1uys/00012,-1.0,6.2
pretrain/IDqMB6C1uys/00013,1.0,0.8
pretrain/IDqMB6C1uys/00014,-1.0,3.44
pretrain/IDqMB6C1uys/00015,0.0,2.4
pretrain/IDqMB6C1uys/00016,0.0,3.16
pretrain/IGadg8xHVPI/00005,1.0,4.12
pretrain/IGadg8xHVPI/00008,-1.0,1.28
pretrain/IGadg8xHVPI/00009,1.0,1.72
pretrain/IGadg8xHVPI/00010,-1.0,4.36
pretrain/IGadg8xHVPI/00015,0.0,4.12
pretrain/IGadg8xHVPI/00016,0.0,0.6
pretrain/IGadg8xHVPI/00018,-1.0,1.48
pretrain/IGadg8xHVPI/00019,0.0,6.44
pretrain/IGadg8xHVPI/00025,0.0,3.84
pretrain/IGadg8xHVPI/00026,1.0,3.64
pretrain/IGadg8xHVPI/00029,1.0,0.6
pretrain/IHBGLHgIWJM/00006,0.0,0.48
pretrain/IHBGLHgIWJM/00007,0.0,0.68
pretrain/IHBGLHgIWJM/00008,-1.0,6.36
pretrain/IHBGLHgIWJM/00013,1.0,1.88
pretrain/IHBGLHgIWJM/00016,0.0,4.68
pretrain/IHBGLHgIWJM/00017,0.0,2.92
pretrain/IHBGLHgIWJM/00018,1.0,2.88
pretrain/IHBGLHgIWJM/00019,0.0,5.16
pretrain/IHBGLHgIWJM/00021,-1.0,3.4
pretrain/IHBGLHgIWJM/00028,1.0,4.96
pretrain/IHBGLHgIWJM/00030,1.0,2.68
pretrain/IHBGLHgIWJM/00031,1.0,2.72
pretrain/IHBGLHgIWJM/00032,1.0,2.32
pretrain/IHBGLHgIWJM/00033,1.0,4.84
pretrain/IHBGLHgIWJM/00034,0.0,5.72
pretrain/IHyR7p6_hn0/00002,-1.0,2.56
pretrain/IHyR7p6_hn0/00003,0.0,3.04
pretrain/IHyR7p6_hn0/00004,0.0,1.16
pretrain/IHyR7p6_hn0/00005,-1.0,2.08
pretrain/IHyR7p6_hn0/00006,1.0,0.28
pretrain/IHyR7p6_hn0/00007,1.0,2.96
pretrain/IHyR7p6_hn0/00008,0.0,1.88
pretrain/IHyR7p6_hn0/00009,-1.0,6.64
pretrain/IHyR7p6_hn0/00010,1.0,1.24
pretrain/IJmr7MsS8fw/00001,-1.0,6.52
pretrain/IJmr7MsS8fw/00002,1.0,3.04
pretrain/IJmr7MsS8fw/00004,1.0,4.2
pretrain/IJmr7MsS8fw/00006,0.0,6.72
pretrain/IJmr7MsS8fw/00007,-1.0,5.72
pretrain/IJmr7MsS8fw/00009,0.0,5.68
pretrain/IJmr7MsS8fw/00010,1.0,0.4
pretrain/IJmr7MsS8fw/00011,-1.0,3.32
pretrain/IJmr7MsS8fw/00019,0.0,1.16
pretrain/IJmr7MsS8fw/00020,0.0,6.92
pretrain/IJmr7MsS8fw/00022,-1.0,2.88
pretrain/IJmr7MsS8fw/00023,0.0,4.24
pretrain/IJmr7MsS8fw/00024,-1.0,4.4
pretrain/IJmr7MsS8fw/00025,0.0,6.24
pretrain/IJmr7MsS8fw/00026,1.0,2.12
pretrain/IJmr7MsS8fw/00029,1.0,3.76
pretrain/IJmr7MsS8fw/00033,1.0,2.2
pretrain/IJmr7MsS8fw/00044,0.0,2.16
pretrain/IJmr7MsS8fw/00046,0.0,0.88
pretrain/IJmr7MsS8fw/00048,0.0,2.36
pretrain/IJmr7MsS8fw/00052,-1.0,2.64
pretrain/IJmr7MsS8fw/00053,0.0,5.52
pretrain/IJmr7MsS8fw/00054,0.0,1.24
pretrain/IJmr7MsS8fw/00055,1.0,4.16
pretrain/IJmr7MsS8fw/00061,0.0,0.72
pretrain/IJmr7MsS8fw/00062,1.0,1.08
pretrain/IJmr7MsS8fw/00066,1.0,2.32
pretrain/IJmr7MsS8fw/00071,-1.0,3.92
pretrain/IJmr7MsS8fw/00073,0.0,5.32
pretrain/IKZCw4xdE-Q/00001,-1.0,1.44
pretrain/IKZCw4xdE-Q/00002,1.0,2.84
pretrain/IKZCw4xdE-Q/00004,0.0,1.36
pretrain/IKZCw4xdE-Q/00005,-1.0,3.72
pretrain/IKZCw4xdE-Q/00006,0.0,6.88
pretrain/IKZCw4xdE-Q/00007,-1.0,2.84
pretrain/IKZCw4xdE-Q/00008,-1.0,2.08
pretrain/IKZCw4xdE-Q/00009,1.0,1.16
pretrain/IKZCw4xdE-Q/00011,-1.0,5.2
pretrain/IKZCw4xdE-Q/00012,-1.0,5.8
pretrain/IKZCw4xdE-Q/00013,1.0,0.56
pretrain/IKZCw4xdE-Q/00014,-1.0,5.8
pretrain/IKZCw4xdE-Q/00015,0.0,3.56
pretrain/IKZCw4xdE-Q/00016,0.0,6.48
pretrain/IKZCw4xdE-Q/00017,1.0,2.68
pretrain/IKZCw4xdE-Q/00018,-1.0,4.04
pretrain/IKZCw4xdE-Q/00020,1.0,4.24
pretrain/IKZCw4xdE-Q/00021,1.0,4.68
pretrain/IKZCw4xdE-Q/00022,-1.0,3.56
pretrain/IKZCw4xdE-Q/00024,0.0,0.04
pretrain/IKZCw4xdE-Q/00025,0.0,4.32
pretrain/IKZCw4xdE-Q/00026,1.0,2.92
pretrain/IKZCw4xdE-Q/00027,0.0,2.04
pretrain/IKZCw4xdE-Q/00028,0.0,1.6
pretrain/IKZCw4xdE-Q/00029,0.0,3.88
pretrain/IKZCw4xdE-Q/00030,-1.0,5.64
pretrain/IKZCw4xdE-Q/00032,1.0,1.24
pretrain/IKZCw4xdE-Q/00033,1.0,2.64
pretrain/IKZCw4xdE-Q/00034,1.0,2.28
pretrain/IKZCw4xdE-Q/00035,1.0,1.32
pretrain/IKZCw4xdE-Q/00036,0.0,1.32
pretrain/IKZCw4xdE-Q/00037,-1.0,3.44
pretrain/IKZCw4xdE-Q/00038,0.0,6.16
pretrain/IKZCw4xdE-Q/00039,0.0,1.28
pretrain/IKZCw4xdE-Q/00040,1.0,3.8
pretrain/IKZCw4xdE-Q/00041,-1.0,4.08
pretrain/IKZCw4xdE-Q/00042,0.0,3.28
pretrain/IMjn62naclM/00003,1.0,0.52
pretrain/IMjn62naclM/00007,0.0,4.56
pretrain/IMjn62naclM/00009,0.0,6.8
pretrain/IMjn62naclM/00013,0.0,3.72
pretrain/IMjn62naclM/00014,1.0,4.08
pretrain/IMjn62naclM/00017,1.0,1.6
pretrain/IMjn62naclM/00018,1.0,1.8
pretrain/IMjn62naclM/00019,-1.0,1.72
pretrain/IMjn62naclM/00020,1.0,2.24
pretrain/IMjn62naclM/00021,0.0,4.32
pretrain/IMjn62naclM/00022,-1.0,4.8
pretrain/IMjn62naclM/00025,0.0,5.56
pretrain/IMjn62naclM/00026,-1.0,2.96
pretrain/IMjn62naclM/00027,-1.0,2.2
pretrain/IMjn62naclM/00028,1.0,0.0
pretrain/IMjn62naclM/00031,-1.0,2.4
pretrain/IOzdXNXzDqE/00001,0.0,4.2
pretrain/IOzdXNXzDqE/00003,1.0,5.64
pretrain/IOzdXNXzDqE/00005,0.0,6.44
pretrain/IOzdXNXzDqE/00006,0.0,3.92
pretrain/IOzdXNXzDqE/00007,0.0,1.32
pretrain/IOzdXNXzDqE/00008,-1.0,1.4
pretrain/IOzdXNXzDqE/00011,0.0,2.8
pretrain/IOzdXNXzDqE/00012,0.0,5.0
pretrain/IOzdXNXzDqE/00013,-1.0,6.76
pretrain/IQDr_tvBt9s/00001,-1.0,5.04
pretrain/IQDr_tvBt9s/00007,1.0,0.16
pretrain/IQDr_tvBt9s/00008,0.0,2.84
pretrain/IQDr_tvBt9s/00010,-1.0,6.16
pretrain/IQDr_tvBt9s/00012,0.0,2.64
pretrain/IQDr_tvBt9s/00014,-1.0,5.24
pretrain/IQDr_tvBt9s/00016,0.0,4.04
pretrain/IQDr_tvBt9s/00019,-1.0,4.4
pretrain/IQDr_tvBt9s/00021,0.0,1.8
pretrain/IQDr_tvBt9s/00022,0.0,2.8
pretrain/IQDr_tvBt9s/00024,0.0,6.72
pretrain/IQDr_tvBt9s/00026,0.0,4.76
pretrain/IQDr_tvBt9s/00027,1.0,0.76
pretrain/IQDr_tvBt9s/00031,1.0,2.36
pretrain/IQDr_tvBt9s/00034,1.0,3.92
pretrain/IRVdiHu1VCc/00001,1.0,2.32
pretrain/IRVdiHu1VCc/00002,1.0,2.48
pretrain/IRVdiHu1VCc/00003,0.0,5.48
pretrain/IRVdiHu1VCc/00005,1.0,3.4
pretrain/IRVdiHu1VCc/00015,1.0,0.08
pretrain/IRVdiHu1VCc/00019,0.0,4.88
pretrain/IRVdiHu1VCc/00024,0.0,1.56
pretrain/IRVdiHu1VCc/00026,0.0,1.52
pretrain/IRVdiHu1VCc/00030,-1.0,3.44
pretrain/IRVdiHu1VCc/00031,-1.0,2.56
pretrain/IRVdiHu1VCc/00032,1.0,2.04
pretrain/IRVdiHu1VCc/00037,-1.0,2.64
pretrain/IRVdiHu1VCc/00038,1.0,0.56
pretrain/IRVdiHu1VCc/00042,1.0,5.96
pretrain/IRVdiHu1VCc/00043,1.0,3.56
pretrain/IRVdiHu1VCc/00045,-1.0,4.12
pretrain/IRVdiHu1VCc/00046,0.0,6.48
pretrain/IRVdiHu1VCc/00049,-1.0,1.48
pretrain/IRVdiHu1VCc/00052,1.0,2.0
pretrain/IRVdiHu1VCc/00053,-1.0,2.08
pretrain/IRVdiHu1VCc/00056,-1.0,1.16
pretrain/IRVdiHu1VCc/00057,0.0,1.0
pretrain/IRVdiHu1VCc/00059,-1.0,2.84
pretrain/IRVdiHu1VCc/00060,1.0,4.32
pretrain/IRVdiHu1VCc/00061,-1.0,6.72
pretrain/IRVdiHu1VCc/00062,0.0,4.4
pretrain/IRVdiHu1VCc/00063,0.0,5.6
pretrain/IRVdiHu1VCc/00064,-1.0,2.52
pretrain/IRVdiHu1VCc/00065,-1.0,1.28
pretrain/IRVdiHu1VCc/00067,0.0,1.16
pretrain/IRVdiHu1VCc/00069,0.0,0.36
pretrain/IRVdiHu1VCc/00070,-1.0,4.52
pretrain/IRVdiHu1VCc/00074,0.0,1.08
pretrain/IRVdiHu1VCc/00075,0.0,0.8
pretrain/IRVdiHu1VCc/00079,1.0,5.28
pretrain/IRVdiHu1VCc/00080,1.0,2.88
pretrain/IRVdiHu1VCc/00081,1.0,5.32
pretrain/IRVdiHu1VCc/00084,0.0,3.64
pretrain/IRVdiHu1VCc/00086,0.0,4.0
pretrain/IRVdiHu1VCc/00087,1.0,1.92
pretrain/IRVdiHu1VCc/00088,-1.0,3.0
pretrain/IRVdiHu1VCc/00091,1.0,0.8
pretrain/IRVdiHu1VCc/00093,-1.0,3.0
pretrain/IRVdiHu1VCc/00094,-1.0,2.2
pretrain/IRVdiHu1VCc/00095,1.0,1.32
pretrain/IRVdiHu1VCc/00096,0.0,0.64
pretrain/IRVdiHu1VCc/00098,0.0,5.04
pretrain/IRhl1lr0nJg/00001,0.0,3.36
pretrain/IRhl1lr0nJg/00002,-1.0,5.28
pretrain/IRhl1lr0nJg/00003,0.0,5.72
pretrain/IRhl1lr0nJg/00005,0.0,5.12
pretrain/IRhl1lr0nJg/00006,0.0,3.48
pretrain/IRhl1lr0nJg/00007,1.0,0.4
pretrain/IRhl1lr0nJg/00009,-1.0,5.32
pretrain/IRhl1lr0nJg/00010,0.0,0.36
pretrain/IRhl1lr0nJg/00013,-1.0,1.36
pretrain/IS_upr6ayqw/00001,1.0,5.24
pretrain/IS_upr6ayqw/00005,0.0,3.28
pretrain/IS_upr6ayqw/00006,1.0,2.84
pretrain/IS_upr6ayqw/00008,1.0,1.28
pretrain/IS_upr6ayqw/00010,1.0,0.28
pretrain/IS_upr6ayqw/00012,1.0,0.52
pretrain/IS_upr6ayqw/00014,0.0,3.56
pretrain/IS_upr6ayqw/00018,0.0,1.4
pretrain/IS_upr6ayqw/00023,0.0,3.04
pretrain/IS_upr6ayqw/00026,-1.0,1.84
pretrain/IS_upr6ayqw/00028,-1.0,6.24
pretrain/IS_upr6ayqw/00036,-1.0,6.2
pretrain/IS_upr6ayqw/00037,-1.0,3.0
pretrain/IS_upr6ayqw/00038,0.0,4.68
pretrain/IS_upr6ayqw/00039,0.0,2.84
pretrain/IS_upr6ayqw/00040,0.0,0.88
pretrain/IU4A4h1ACJs/00001,1.0,2.76
pretrain/IU4A4h1ACJs/00004,0.0,0.08
pretrain/IU4A4h1ACJs/00009,1.0,4.52
pretrain/IU4A4h1ACJs/00014,-1.0,5.92
pretrain/IU4A4h1ACJs/00015,-1.0,2.32
pretrain/IU4A4h1ACJs/00018,1.0,3.76
