path,offset_sec,vstart_sec
pretrain/58eTdyeVwbA/00024,0.0,2.6
pretrain/58eTdyeVwbA/00025,0.0,0.5
pretrain/59-Rn1_kWAA/00001,-1.0,2.1
pretrain/59-Rn1_kWAA/00003,-1.0,2.0
pretrain/59-Rn1_kWAA/00004,-1.0,1.2
pretrain/59-Rn1_kWAA/00006,0.0,1.3
pretrain/59-Rn1_kWAA/00011,-1.0,1.6
pretrain/59-Rn1_kWAA/00015,0.0,1.8
pretrain/59-Rn1_kWAA/00018,-1.0,1.1
pretrain/59-Rn1_kWAA/00022,1.0,1.7
pretrain/59-Rn1_kWAA/00023,0.0,0.6
pretrain/59-Rn1_kWAA/00025,0.0,1.6
pretrain/59-Rn1_kWAA/00031,0.0,1.0
pretrain/59-Rn1_kWAA/00032,0.0,2.6
pretrain/59-Rn1_kWAA/00034,1.0,0.5
pretrain/59-Rn1_kWAA/00037,0.0,1.8
pretrain/59-Rn1_kWAA/00039,-1.0,1.7
pretrain/59-Rn1_kWAA/00042,-1.0,2.0
pretrain/59-Rn1_kWAA/00046,0.0,0.6
pretrain/59-Rn1_kWAA/00047,1.0,0.4
pretrain/59-Rn1_kWAA/00049,1.0,0.5
pretrain/59-Rn1_kWAA/00051,0.0,1.7
pretrain/59-Rn1_kWAA/00057,1.0,0.6
pretrain/59-Rn1_kWAA/00059,0.0,0.0
pretrain/59-Rn1_kWAA/00060,-1.0,2.2
pretrain/59-Rn1_kWAA/00062,1.0,1.3
pretrain/59-Rn1_kWAA/00064,-1.0,1.9
pretrain/59-Rn1_kWAA/00068,0.0,1.7
pretrain/59-Rn1_kWAA/00070,-1.0,1.9
pretrain/59-Rn1_kWAA/00074,0.0,1.5
pretrain/59-Rn1_kWAA/00077,-1.0,2.3
pretrain/59-Rn1_kWAA/00078,1.0,0.7
pretrain/59-Rn1_kWAA/00082,-1.0,1.6
pretrain/59-Rn1_kWAA/00083,0.0,0.0
pretrain/59-Rn1_kWAA/00084,0.0,0.7
pretrain/5AN5fPFtV0U/00001,1.0,1.0
pretrain/5AN5fPFtV0U/00003,0.0,0.8
pretrain/5AN5fPFtV0U/00006,1.0,0.5
pretrain/5AN5fPFtV0U/00008,0.0,0.4
pretrain/5AN5fPFtV0U/00009,1.0,1.2
pretrain/5AN5fPFtV0U/00010,-1.0,2.7
pretrain/5AN5fPFtV0U/00012,1.0,1.8
pretrain/5AN5fPFtV0U/00013,0.0,1.0
pretrain/5AN5fPFtV0U/00015,-1.0,1.8
pretrain/5AN5fPFtV0U/00019,-1.0,2.5
pretrain/5AN5fPFtV0U/00022,-1.0,2.0
pretrain/5AN5fPFtV0U/00024,0.0,2.7
pretrain/5AN5fPFtV0U/00029,1.0,0.8
pretrain/5AN5fPFtV0U/00030,-1.0,2.6
pretrain/5AN5fPFtV0U/00031,0.0,0.9
pretrain/5AN5fPFtV0U/00032,0.0,1.9
pretrain/5AN5fPFtV0U/00033,0.0,1.9
pretrain/5AN5fPFtV0U/00034,-1.0,1.2
pretrain/5AN5fPFtV0U/00038,1.0,0.7
pretrain/5AN5fPFtV0U/00041,0.0,1.6
pretrain/5AN5fPFtV0U/00045,0.0,2.4
pretrain/5AN5fPFtV0U/00048,1.0,1.5
pretrain/5AcjM5BKfRQ/00001,-1.0,1.0
pretrain/5AcjM5BKfRQ/00003,0.0,0.9
pretrain/5AcjM5BKfRQ/00005,0.0,2.7
pretrain/5AcjM5BKfRQ/00009,0.0,2.7
pretrain/5AcjM5BKfRQ/00010,0.0,0.9
pretrain/5AcjM5BKfRQ/00017,-1.0,2.4
pretrain/5CSDIcUsIJk/00001,-1.0,1.4
pretrain/5CSDIcUsIJk/00002,1.0,0.0
pretrain/5CSDIcUsIJk/00004,0.0,0.2
pretrain/5CSDIcUsIJk/00005,1.0,1.8
pretrain/5CSDIcUsIJk/00009,-1.0,2.6
pretrain/5CSDIcUsIJk/00010,-1.0,2.2
pretrain/5CSDIcUsIJk/00011,-1.0,2.1
pretrain/5CSDIcUsIJk/00012,-1.0,2.0
pretrain/5CSDIcUsIJk/00013,1.0,0.4
pretrain/5CSDIcUsIJk/00016,-1.0,2.4
pretrain/5CSDIcUsIJk/00017,0.0,2.2
pretrain/5CSDIcUsIJk/00020,0.0,1.8
pretrain/5CSDIcUsIJk/00021,-1.0,2.8
pretrain/5CSDIcUsIJk/00025,1.0,0.4
pretrain/5CSDIcUsIJk/00034,-1.0,1.5
pretrain/5EH1d-2aQVg/00001,0.0,0.7
pretrain/5EH1d-2aQVg/00003,-1.0,2.6
pretrain/5EH1d-2aQVg/00005,1.0,0.9
pretrain/5EH1d-2aQVg/00006,-1.0,1.3
pretrain/5EH1d-2aQVg/00008,0.0,2.5
pretrain/5EH1d-2aQVg/00009,-1.0,2.0
pretrain/5EH1d-2aQVg/00010,0.0,0.7
pretrain/5EH1d-2aQVg/00012,-1.0,2.9
pretrain/5EH1d-2aQVg/00013,-1.0,2.0
pretrain/5EH1d-2aQVg/00015,-1.0,2.0
pretrain/5EH1d-2aQVg/00017,1.0,1.5
pretrain/5EH1d-2aQVg/00018,-1.0,1.9
pretrain/5EH1d-2aQVg/00019,-1.0,1.4
pretrain/5EH1d-2aQVg/00020,1.0,1.4
pretrain/5EH1d-2aQVg/00021,-1.0,1.1
pretrain/5EORxJsoUJQ/00001,0.0,1.5
pretrain/5EORxJsoUJQ/00002,0.0,1.2
pretrain/5EORxJsoUJQ/00003,0.0,0.4
pretrain/5EORxJsoUJQ/00004,0.0,1.0
pretrain/5EORxJsoUJQ/00008,-1.0,1.7
pretrain/5EORxJsoUJQ/00009,-1.0,1.6
pretrain/5EORxJsoUJQ/00014,1.0,1.2
pretrain/5EORxJsoUJQ/00019,0.0,2.1
pretrain/5EORxJsoUJQ/00020,1.0,0.8
pretrain/5EORxJsoUJQ/00021,-1.0,1.4
pretrain/5EORxJsoUJQ/00023,1.0,1.6
pretrain/5EORxJsoUJQ/00024,-1.0,2.1
pretrain/5EORxJsoUJQ/00027,1.0,1.3
pretrain/5EORxJsoUJQ/00035,1.0,1.7
pretrain/5GZu8xECOdw/00003,1.0,1.3
pretrain/5GZu8xECOdw/00004,1.0,0.6
pretrain/5GZu8xECOdw/00005,1.0,0.6
pretrain/5GZu8xECOdw/00007,1.0,0.1
pretrain/5GZu8xECOdw/00010,0.0,0.1
pretrain/5HL1BEC024g/00004,1.0,0.9
pretrain/5HL1BEC024g/00006,-1.0,1.9
pretrain/5HL1BEC024g/00007,1.0,0.1
pretrain/5HL1BEC024g/00011,1.0,1.0
pretrain/5HL1BEC024g/00013,0.0,2.0
pretrain/5HL1BEC024g/00015,0.0,2.6
pretrain/5HL1BEC024g/00016,1.0,1.3
pretrain/5HL1BEC024g/00018,0.0,0.7
pretrain/5HL1BEC024g/00020,0.0,0.6
pretrain/5HL1BEC024g/00021,-1.0,1.5
pretrain/5HL1BEC024g/00022,0.0,0.0
pretrain/5HL1BEC024g/00024,0.0,1.3
pretrain/5HL1BEC024g/00026,0.0,1.5
pretrain/5HL1BEC024g/00027,-1.0,1.2
pretrain/5HL1BEC024g/00028,0.0,0.9
pretrain/5HL1BEC024g/00029,0.0,0.3
pretrain/5HL1BEC024g/00031,1.0,0.9
pretrain/5HL1BEC024g/00034,-1.0,1.7
pretrain/5HL1BEC024g/00035,0.0,1.1
pretrain/5HL1BEC024g/00036,-1.0,2.7
pretrain/5HL1BEC024g/00037,1.0,1.6
pretrain/5HL1BEC024g/00038,1.0,0.1
pretrain/5HL1BEC024g/00040,-1.0,1.7
pretrain/5HL1BEC024g/00041,-1.0,2.1
pretrain/5HeZaYtfDf8/00005,0.0,2.0
pretrain/5HeZaYtfDf8/00009,1.0,0.7
pretrain/5HeZaYtfDf8/00012,0.0,2.9
pretrain/5J6jAC6XxAI/00001,0.0,0.8
pretrain/5J6jAC6XxAI/00005,1.0,0.6
pretrain/5J6jAC6XxAI/00009,0.0,2.3
pretrain/5J6jAC6XxAI/00016,-1.0,1.3
pretrain/5J6jAC6XxAI/00017,1.0,0.4
pretrain/5J6jAC6XxAI/00018,0.0,2.3
pretrain/5J6jAC6XxAI/00020,0.0,0.2
pretrain/5J6jAC6XxAI/00021,0.0,0.2
pretrain/5J6jAC6XxAI/00022,1.0,0.3
pretrain/5J6jAC6XxAI/00026,-1.0,1.3
pretrain/5J6jAC6XxAI/00029,0.0,0.4
pretrain/5J6jAC6XxAI/00031,0.0,0.6
pretrain/5J6jAC6XxAI/00032,0.0,2.0
pretrain/5J6jAC6XxAI/00033,1.0,0.2
pretrain/5J6jAC6XxAI/00034,-1.0,2.0
pretrain/5J6jAC6XxAI/00036,1.0,1.4
pretrain/5J6jAC6XxAI/00037,-1.0,2.3
pretrain/5J6jAC6XxAI/00038,-1.0,1.3
pretrain/5Jqk1rkuUwU/00001,1.0,0.7
pretrain/5Jqk1rkuUwU/00002,1.0,1.7
pretrain/5Jqk1rkuUwU/00004,-1.0,1.8
pretrain/5Jqk1rkuUwU/00005,0.0,0.4
pretrain/5Jqk1rkuUwU/00006,1.0,0.6
pretrain/5Jqk1rkuUwU/00008,0.0,0.9
pretrain/5Jqk1rkuUwU/00009,-1.0,1.3
pretrain/5Jqk1rkuUwU/00010,0.0,1.9
pretrain/5Jqk1rkuUwU/00011,-1.0,1.6
pretrain/5Jqk1rkuUwU/00012,1.0,1.8
pretrain/5Jqk1rkuUwU/00013,1.0,1.9
pretrain/5Jqk1rkuUwU/00014,-1.0,1.3
pretrain/5Jqk1rkuUwU/00015,-1.0,1.9
pretrain/5Jqk1rkuUwU/00016,1.0,0.6
pretrain/5Jqk1rkuUwU/00018,0.0,2.4
pretrain/5Jqk1rkuUwU/00019,-1.0,1.1
pretrain/5Jqk1rkuUwU/00020,1.0,0.4
pretrain/5Jqk1rkuUwU/00021,-1.0,2.6
pretrain/5Jqk1rkuUwU/00023,0.0,2.0
pretrain/5Jqk1rkuUwU/00024,-1.0,1.2
pretrain/5Jqk1rkuUwU/00025,1.0,1.7
pretrain/5Jqk1rkuUwU/00026,-1.0,2.0
pretrain/5Jqk1rkuUwU/00027,0.0,0.4
pretrain/5Jqk1rkuUwU/00028,0.0,2.5
pretrain/5Jqk1rkuUwU/00030,1.0,0.9
pretrain/5Jqk1rkuUwU/00031,0.0,0.9
pretrain/5Jqk1rkuUwU/00032,1.0,1.4
pretrain/5K57kcs15DY/00002,-1.0,1.4
pretrain/5K57kcs15DY/00003,1.0,1.4
pretrain/5K57kcs15DY/00004,0.0,0.7
pretrain/5K57kcs15DY/00005,1.0,0.1
pretrain/5K57kcs15DY/00006,-1.0,1.9
pretrain/5K57kcs15DY/00007,0.0,0.2
pretrain/5K57kcs15DY/00010,1.0,1.7
pretrain/5K57kcs15DY/00012,0.0,2.8
pretrain/5K57kcs15DY/00013,-1.0,2.5
pretrain/5K57kcs15DY/00014,0.0,2.4
pretrain/5K57kcs15DY/00015,0.0,1.2
pretrain/5K57kcs15DY/00016,-1.0,2.8
pretrain/5K57kcs15DY/00018,0.0,1.1
pretrain/5K57kcs15DY/00019,-1.0,1.1
pretrain/5K57kcs15DY/00020,1.0,1.0
pretrain/5K57kcs15DY/00021,0.0,0.3
pretrain/5K57kcs15DY/00022,0.0,0.9
pretrain/5K57kcs15DY/00023,-1.0,1.3
pretrain/5K57kcs15DY/00024,-1.0,2.1
pretrain/5K57kcs15DY/00025,1.0,0.9
pretrain/5K57kcs15DY/00026,0.0,1.1
pretrain/5K57kcs15DY/00027,1.0,1.8
pretrain/5K57kcs15DY/00028,-1.0,2.5
pretrain/5K57kcs15DY/00029,0.0,0.9
pretrain/5K57kcs15DY/00030,1.0,0.5
pretrain/5K57kcs15DY/00031,0.0,0.4
pretrain/5K57kcs15DY/00033,1.0,1.0
pretrain/5LgCl7ZyYGs/00001,0.0,2.4
pretrain/5LgCl7ZyYGs/00002,0.0,2.2
pretrain/5LgCl7ZyYGs/00004,0.0,0.1
pretrain/5LgCl7ZyYGs/00005,0.0,0.6
pretrain/5LgCl7ZyYGs/00006,1.0,0.2
pretrain/5LgCl7ZyYGs/00007,-1.0,2.8
pretrain/5LgCl7ZyYGs/00008,1.0,0.2
pretrain/5LgCl7ZyYGs/00009,0.0,2.9
pretrain/5LgCl7ZyYGs/00010,0.0,1.0
pretrain/5LgCl7ZyYGs/00011,0.0,1.8
pretrain/5LrThf-Beq0/00004,-1.0,1.6
pretrain/5LrThf-Beq0/00006,0.0,2.7
pretrain/5LrThf-Beq0/00007,1.0,0.7
pretrain/5LrThf-Beq0/00014,1.0,1.4
pretrain/5LrThf-Beq0/00015,-1.0,2.2
pretrain/5LrThf-Beq0/00021,-1.0,1.2
pretrain/5LrThf-Beq0/00023,1.0,1.0
pretrain/5LrThf-Beq0/00024,-1.0,1.8
pretrain/5LrThf-Beq0/00025,1.0,1.2
pretrain/5LrThf-Beq0/00031,1.0,0.4
pretrain/5LrThf-Beq0/00032,-1.0,2.6
pretrain/5LrThf-Beq0/00033,1.0,1.4
pretrain/5LrThf-Beq0/00034,0.0,0.6
pretrain/5ODzO7Lz_pw/00003,0.0,2.3
pretrain/5ODzO7Lz_pw/00010,1.0,0.2
pretrain/5ODzO7Lz_pw/00011,-1.0,2.4
pretrain/5OqqAKHfHv8/00002,0.0,0.7
pretrain/5OqqAKHfHv8/00003,1.0,0.1
pretrain/5OqqAKHfHv8/00004,0.0,1.8
pretrain/5PhNVxr7Vtw/00004,0.0,1.5
pretrain/5PhNVxr7Vtw/00005,0.0,2.1
pretrain/5PhNVxr7Vtw/00006,1.0,0.4
pretrain/5PhNVxr7Vtw/00009,0.0,1.2
pretrain/5PhNVxr7Vtw/00011,-1.0,2.4
pretrain/5PhNVxr7Vtw/00012,-1.0,2.5
pretrain/5PhNVxr7Vtw/00013,0.0,0.3
pretrain/5PhNVxr7Vtw/00014,1.0,0.9
pretrain/5PhNVxr7Vtw/00015,1.0,1.8
pretrain/5PhNVxr7Vtw/00018,-1.0,1.7
pretrain/5PhNVxr7Vtw/00020,-1.0,1.6
pretrain/5PhNVxr7Vtw/00024,-1.0,2.0
pretrain/5PhNVxr7Vtw/00025,1.0,0.4
pretrain/5PhNVxr7Vtw/00026,1.0,1.0
pretrain/5RAJvzV9j-o/00001,0.0,1.5
pretrain/5RAJvzV9j-o/00003,0.0,0.1
pretrain/5RAJvzV9j-o/00006,-1.0,1.8
pretrain/5RAJvzV9j-o/00025,-1.0,2.4
pretrain/5RLqVpo3j20/00004,0.0,1.2
pretrain/5RLqVpo3j20/00010,0.0,1.2
pretrain/5RLqVpo3j20/00012,1.0,0.4
pretrain/5RLqVpo3j20/00013,-1.0,2.7
pretrain/5RLqVpo3j20/00014,-1.0,1.0
pretrain/5RLqVpo3j20/00017,-1.0,2.0
pretrain/5_OHiN8Ne58/00001,1.0,1.6
pretrain/5_OHiN8Ne58/00003,1.0,1.1
pretrain/5_OHiN8Ne58/00005,-1.0,2.8
pretrain/5_OHiN8Ne58/00007,0.0,2.3
pretrain/5_OHiN8Ne58/00008,1.0,0.7
pretrain/5_OHiN8Ne58/00009,0.0,1.5
pretrain/5_OHiN8Ne58/00013,0.0,0.3
pretrain/5_OHiN8Ne58/00014,1.0,0.5
pretrain/5_OHiN8Ne58/00016,-1.0,2.7
pretrain/5_OHiN8Ne58/00019,0.0,1.0
pretrain/5_OHiN8Ne58/00020,-1.0,1.8
pretrain/5_OHiN8Ne58/00023,0.0,2.2
pretrain/5T9w-TaCrjA/00002,-1.0,1.7
pretrain/5T9w-TaCrjA/00005,-1.0,1.0
pretrain/5T9w-TaCrjA/00007,0.0,2.5
pretrain/5T9w-TaCrjA/00008,0.0,1.4
pretrain/5TKR-IKtaCg/00001,-1.0,2.9
pretrain/5TKR-IKtaCg/00002,-1.0,1.5
pretrain/5TKR-IKtaCg/00003,0.0,0.5
pretrain/5TKR-IKtaCg/00004,-1.0,2.8
pretrain/5TKR-IKtaCg/00005,-1.0,2.3
pretrain/5TKR-IKtaCg/00006,1.0,0.0
pretrain/5TKR-IKtaCg/00008,-1.0,2.5
pretrain/5TKR-IKtaCg/00009,0.0,0.5
pretrain/5TKR-IKtaCg/00011,-1.0,2.8
pretrain/5TKR-IKtaCg/00012,1.0,0.8
pretrain/5TKR-IKtaCg/00013,0.0,1.0
pretrain/5TKR-IKtaCg/00014,1.0,1.4
pretrain/5TKR-IKtaCg/00015,0.0,2.8
pretrain/5TKR-IKtaCg/00016,-1.0,1.8
pretrain/5TKR-IKtaCg/00017,-1.0,1.0
pretrain/5TKR-IKtaCg/00019,0.0,0.7
pretrain/5TKR-IKtaCg/00022,-1.0,2.6
pretrain/5TKR-IKtaCg/00023,0.0,2.8
pretrain/5UH7uTpTa44/00001,-1.0,2.0
pretrain/5UH7uTpTa44/00003,1.0,0.5
pretrain/5UH7uTpTa44/00005,1.0,1.3
pretrain/5UH7uTpTa44/00006,1.0,1.4
pretrain/5UH7uTpTa44/00007,0.0,2.1
pretrain/5UH7uTpTa44/00008,-1.0,2.3
pretrain/5UH7uTpTa44/00009,0.0,1.9
pretrain/5UH7uTpTa44/00010,0.0,1.7
pretrain/5UH7uTpTa44/00011,0.0,1.1
pretrain/5UH7uTpTa44/00012,-1.0,2.1
pretrain/5UH7uTpTa44/00013,-1.0,1.7
pretrain/5UH7uTpTa44/00014,0.0,2.0
pretrain/5UH7uTpTa44/00015,-1.0,1.9
pretrain/5UH7uTpTa44/00016,1.0,0.0
pretrain/5UH7uTpTa44/00017,-1.0,2.1
pretrain/5UH7uTpTa44/00018,-1.0,2.8
pretrain/5UH7uTpTa44/00019,-1.0,2.6
pretrain/5UH7uTpTa44/00020,-1.0,1.0
pretrain/5UH7uTpTa44/00023,0.0,1.5
pretrain/5XD2kNopsUs/00006,-1.0,1.2
pretrain/5XD2kNopsUs/00012,0.0,0.1
pretrain/5XD2kNopsUs/00013,-1.0,1.5
pretrain/5XD2kNopsUs/00015,0.0,0.7
pretrain/5XD2kNopsUs/00016,0.0,2.9
pretrain/5XD2kNopsUs/00017,1.0,0.6
pretrain/5XD2kNopsUs/00018,0.0,0.9
pretrain/5XD2kNopsUs/00019,-1.0,2.3
pretrain/5XD2kNopsUs/00021,1.0,0.6
pretrain/5XD2kNopsUs/00024,0.0,0.6
pretrain/5XD2kNopsUs/00030,-1.0,1.4
pretrain/5XD2kNopsUs/00033,1.0,0.7
pretrain/5XD2kNopsUs/00035,0.0,0.6
pretrain/5XD2kNopsUs/00036,0.0,1.0
pretrain/5XD2kNopsUs/00037,0.0,0.7
pretrain/5XD2kNopsUs/00040,0.0,1.3
pretrain/5XD2kNopsUs/00041,0.0,2.0
pretrain/5XD2kNopsUs/00042,0.0,0.2
pretrain/5XD2kNopsUs/00043,-1.0,2.2
pretrain/5XD2kNopsUs/00044,0.0,1.9
pretrain/5XD2kNopsUs/00046,0.0,0.0
pretrain/5XD2kNopsUs/00048,-1.0,2.0
pretrain/5YL3LT1ZvOM/00002,-1.0,1.3
pretrain/5YL3LT1ZvOM/00005,-1.0,1.5
pretrain/5YL3LT1ZvOM/00006,1.0,0.5
pretrain/5YL3LT1ZvOM/00007,1.0,0.1
pretrain/5YL3LT1ZvOM/00008,-1.0,1.1
pretrain/5YL3LT1ZvOM/00014,0.0,1.7
pretrain/5YL3LT1ZvOM/00022,-1.0,1.0
pretrain/5YL3LT1ZvOM/00026,1.0,1.3
pretrain/5YL3LT1ZvOM/00028,0.0,0.7
pretrain/5YL3LT1ZvOM/00029,-1.0,1.0
pretrain/5YL3LT1ZvOM/00030,1.0,0.5
pretrain/5YL3LT1ZvOM/00035,1.0,0.8
pretrain/5YL3LT1ZvOM/00036,1.0,0.3
pretrain/5YL3LT1ZvOM/00037,-1.0,2.6
pretrain/5Yikqlc7yl8/00001,1.0,1.1
pretrain/5Yikqlc7yl8/00002,0.0,2.6
pretrain/5Yikqlc7yl8/00003,1.0,1.5
pretrain/5Yikqlc7yl8/00004,-1.0,1.9
pretrain/5Yikqlc7yl8/00006,-1.0,1.8
pretrain/5Yikqlc7yl8/00007,1.0,1.0
pretrain/5Yikqlc7yl8/00008,0.0,1.7
pretrain/5Yikqlc7yl8/00009,-1.0,2.7
pretrain/5Yikqlc7yl8/00010,1.0,1.1
pretrain/5Yikqlc7yl8/00011,-1.0,2.8
pretrain/5Yikqlc7yl8/00012,0.0,2.8
pretrain/5Yikqlc7yl8/00014,0.0,2.7
pretrain/5Yikqlc7yl8/00015,1.0,1.6
pretrain/5Yikqlc7yl8/00019,1.0,0.4
pretrain/5aH2Ppjpcho/00005,0.0,0.8
pretrain/5aH2Ppjpcho/00006,-1.0,1.6
pretrain/5aH2Ppjpcho/00008,0.0,0.7
pretrain/5aH2Ppjpcho/00010,-1.0,1.3
pretrain/5aH2Ppjpcho/00011,1.0,1.2
pretrain/5aH2Ppjpcho/00012,1.0,0.0
pretrain/5aH2Ppjpcho/00015,1.0,0.5
pretrain/5aH2Ppjpcho/00017,0.0,2.0
pretrain/5aH2Ppjpcho/00018,1.0,0.9
pretrain/5aH2Ppjpcho/00019,1.0,0.3
pretrain/5aH2Ppjpcho/00020,1.0,0.3
pretrain/5aH2Ppjpcho/00021,1.0,0.9
pretrain/5aH2Ppjpcho/00026,1.0,1.6
pretrain/5aH2Ppjpcho/00028,1.0,0.2
pretrain/5aH2Ppjpcho/00038,0.0,0.5
pretrain/5aH2Ppjpcho/00040,0.0,0.1
pretrain/5aH2Ppjpcho/00043,1.0,1.6
pretrain/5aLiFw8C_EA/00003,0.0,0.8
pretrain/5aLiFw8C_EA/00004,0.0,0.2
pretrain/5aLiFw8C_EA/00005,1.0,1.5
pretrain/5aLiFw8C_EA/00008,1.0,1.4
pretrain/5aLiFw8C_EA/00009,0.0,2.8
pretrain/5aLiFw8C_EA/00011,1.0,0.8
pretrain/5aLiFw8C_EA/00012,-1.0,2.5
pretrain/5aLiFw8C_EA/00013,-1.0,1.5
pretrain/5aLiFw8C_EA/00022,1.0,1.0
pretrain/5aLiFw8C_EA/00023,-1.0,2.4
pretrain/5aLiFw8C_EA/00026,0.0,2.4
pretrain/5aLiFw8C_EA/00027,-1.0,2.7
pretrain/5aLiFw8C_EA/00029,1.0,0.9
pretrain/5c6AADI7Pb4/00001,0.0,2.0
pretrain/5c6AADI7Pb4/00003,1.0,1.8
pretrain/5c6AADI7Pb4/00004,-1.0,2.0
pretrain/5c6AADI7Pb4/00009,1.0,0.9
pretrain/5c6AADI7Pb4/00011,1.0,1.1
pretrain/5c6AADI7Pb4/00012,-1.0,2.6
pretrain/5c6AADI7Pb4/00013,-1.0,1.9
pretrain/5c6AADI7Pb4/00015,-1.0,2.5
pretrain/5c6AADI7Pb4/00017,1.0,0.2
pretrain/5c6AADI7Pb4/00019,1.0,1.4
pretrain/5c6AADI7Pb4/00020,0.0,1.6
pretrain/5c6AADI7Pb4/00021,-1.0,1.0
pretrain/5c6AADI7Pb4/00022,0.0,1.7
pretrain/5cQoGNEcc5Q/00001,-1.0,2.0
pretrain/5cQoGNEcc5Q/00002,0.0,1.7
pretrain/5cQoGNEcc5Q/00003,1.0,1.9
pretrain/5cQoGNEcc5Q/00006,-1.0,2.2
pretrain/5cQoGNEcc5Q/00007,0.0,1.2
pretrain/5cQoGNEcc5Q/00008,1.0,0.5
pretrain/5cQoGNEcc5Q/00009,0.0,1.2
pretrain/5cQoGNEcc5Q/00010,-1.0,1.3
pretrain/5cQoGNEcc5Q/00013,-1.0,2.4
pretrain/5d4ZEgZU9Aw/00001,0.0,2.7
pretrain/5d4ZEgZU9Aw/00004,0.0,0.3
pretrain/5d4ZEgZU9Aw/00005,-1.0,2.2
pretrain/5d4ZEgZU9Aw/00011,-1.0,1.3
pretrain/5d4ZEgZU9Aw/00013,0.0,1.6
pretrain/5d4ZEgZU9Aw/00018,0.0,0.4
pretrain/5d4ZEgZU9Aw/00019,0.0,0.9
pretrain/5d4ZEgZU9Aw/00021,-1.0,2.3
pretrain/5ftklsHZ4cU/00001,1.0,1.4
pretrain/5ftklsHZ4cU/00003,-1.0,1.5
pretrain/5ftklsHZ4cU/00005,1.0,0.5
pretrain/5ftklsHZ4cU/00006,0.0,1.3
pretrain/5ftklsHZ4cU/00007,1.0,1.7
pretrain/5ftklsHZ4cU/00008,-1.0,1.1
pretrain/5ftklsHZ4cU/00009,1.0,1.5
pretrain/5ftklsHZ4cU/00011,1.0,1.6
pretrain/5ftklsHZ4cU/00015,1.0,0.3
pretrain/5ftklsHZ4cU/00017,0.0,2.9
pretrain/5ftklsHZ4cU/00018,0.0,1.7
pretrain/5ftklsHZ4cU/00019,-1.0,2.8
pretrain/5ftklsHZ4cU/00020,1.0,1.0
pretrain/5ftklsHZ4cU/00021,1.0,1.6
pretrain/5ftklsHZ4cU/00023,1.0,0.4
pretrain/5iqZzi9mj4M/00010,0.0,0.1
pretrain/5iqZzi9mj4M/00011,0.0,0.3
pretrain/5iqZzi9mj4M/00017,1.0,0.3
pretrain/5iqZzi9mj4M/00022,-1.0,2.1
pretrain/5iqZzi9mj4M/00023,0.0,2.9
pretrain/5iqZzi9mj4M/00025,0.0,2.6
pretrain/5iqZzi9mj4M/00026,1.0,1.5
pretrain/5iqZzi9mj4M/00030,0.0,0.8
pretrain/5iqZzi9mj4M/00032,-1.0,2.9
pretrain/5iqZzi9mj4M/00033,-1.0,1.9
pretrain/5iqZzi9mj4M/00037,0.0,0.5
pretrain/5iqZzi9mj4M/00038,1.0,0.2
pretrain/5iqZzi9mj4M/00040,-1.0,1.5
pretrain/5iqZzi9mj4M/00042,1.0,0.7
pretrain/5iqZzi9mj4M/00048,0.0,0.2
pretrain/5iqZzi9mj4M/00049,0.0,1.9
pretrain/5iqZzi9mj4M/00050,-1.0,2.0
pretrain/5l4cA8zSreQ/00001,1.0,0.3
pretrain/5l4cA8zSreQ/00003,-1.0,2.2
pretrain/5l4cA8zSreQ/00005,0.0,0.6
pretrain/5l4cA8zSreQ/00008,-1.0,2.3
pretrain/5l4cA8zSreQ/00013,1.0,0.7
pretrain/5l4cA8zSreQ/00016,-1.0,1.1
pretrain/5l4cA8zSreQ/00017,0.0,0.5
pretrain/5l4cA8zSreQ/00019,0.0,0.8
pretrain/5l4cA8zSreQ/00023,0.0,1.6
pretrain/5ldhLuX4v-M/00001,-1.0,2.4
pretrain/5ldhLuX4v-M/00004,0.0,0.3
pretrain/5ldhLuX4v-M/00005,-1.0,2.7
pretrain/5ldhLuX4v-M/00007,1.0,0.6
pretrain/5ldhLuX4v-M/00008,-1.0,1.4
pretrain/5ldhLuX4v-M/00009,1.0,0.7
pretrain/5ldhLuX4v-M/00010,0.0,1.6
pretrain/5ldhLuX4v-M/00012,-1.0,2.8
pretrain/5ldhLuX4v-M/00013,-1.0,2.6
pretrain/5ldhLuX4v-M/00014,1.0,0.3
pretrain/5ldhLuX4v-M/00015,0.0,1.9
pretrain/5ldhLuX4v-M/00016,1.0,0.8
pretrain/5ldhLuX4v-M/00017,1.0,0.7
pretrain/5ldhLuX4v-M/00020,1.0,0.0
pretrain/5ldhLuX4v-M/00021,0.0,1.3
pretrain/5ldhLuX4v-M/00022,1.0,1.4
pretrain/5ldhLuX4v-M/00023,1.0,0.8
pretrain/5ldhLuX4v-M/00024,0.0,0.8
pretrain/5ldhLuX4v-M/00025,1.0,1.8
pretrain/5ldhLuX4v-M/00026,-1.0,1.7
pretrain/5ldhLuX4v-M/00027,0.0,0.1
pretrain/5ldhLuX4v-M/00028,0.0,1.2
pretrain/5ldhLuX4v-M/00031,-1.0,1.0
pretrain/5ldhLuX4v-M/00032,1.0,0.2
pretrain/5ldhLuX4v-M/00033,1.0,1.2
pretrain/5ldhLuX4v-M/00034,0.0,2.4
pretrain/5ldhLuX4v-M/00037,-1.0,1.9
pretrain/5ldhLuX4v-M/00038,1.0,1.2
