path,offset_sec,vstart_sec
pretrain/H2rG4Dg6xyI/00022,0.4,1.96
pretrain/H2rG4Dg6xyI/00023,1.8,2.08
pretrain/H2rG4Dg6xyI/00024,0.2,2.28
pretrain/H2rG4Dg6xyI/00025,1.8,2.16
pretrain/H2rG4Dg6xyI/00026,1.0,1.04
pretrain/H2rG4Dg6xyI/00027,-1.8,2.8
pretrain/H2rG4Dg6xyI/00028,0.4,2.04
pretrain/H2rG4Dg6xyI/00029,1.4,1.48
pretrain/H2rG4Dg6xyI/00034,0.4,0.36
pretrain/H2rG4Dg6xyI/00036,-1.0,1.64
pretrain/H2rG4Dg6xyI/00039,2.0,0.84
pretrain/H2rG4Dg6xyI/00040,-1.0,2.96
pretrain/H2rG4Dg6xyI/00041,0.4,0.6
pretrain/H2rG4Dg6xyI/00042,0.6,2.48
pretrain/H2rG4Dg6xyI/00043,-0.4,3.28
pretrain/H2rG4Dg6xyI/00045,-1.6,3.16
pretrain/H2vN2QXZGnc/00003,-1.8,1.88
pretrain/H2vN2QXZGnc/00004,0.2,2.32
pretrain/H2vN2QXZGnc/00005,2.0,0.92
pretrain/H2vN2QXZGnc/00008,0.4,0.56
pretrain/H2vN2QXZGnc/00010,-1.6,3.72
pretrain/H2vN2QXZGnc/00015,1.4,2.2
pretrain/H2vN2QXZGnc/00017,0.6,0.24
pretrain/H2vN2QXZGnc/00018,1.8,0.48
pretrain/H2vN2QXZGnc/00019,2.0,0.44
pretrain/H2vN2QXZGnc/00023,-1.0,1.48
pretrain/H2vN2QXZGnc/00024,-1.6,3.24
pretrain/H2vN2QXZGnc/00025,-1.8,2.52
pretrain/H2vN2QXZGnc/00028,2.0,0.76
pretrain/H2vN2QXZGnc/00029,2.0,0.0
pretrain/H3NV_SA9o-I/00002,0.6,2.28
pretrain/H3TF-hI7zKc/00006,-1.0,1.52
pretrain/H3TF-hI7zKc/00007,-0.4,0.6
pretrain/H3TF-hI7zKc/00008,-1.0,2.44
pretrain/H3TF-hI7zKc/00010,0.0,1.96
pretrain/H3TF-hI7zKc/00012,-1.8,2.16
pretrain/H3TF-hI7zKc/00017,-0.2,1.76
pretrain/H3TF-hI7zKc/00019,0.4,3.36
pretrain/H3TF-hI7zKc/00020,0.0,3.0
pretrain/H3TF-hI7zKc/00022,1.2,2.64
pretrain/H3TF-hI7zKc/00023,-1.2,1.32
pretrain/H3TF-hI7zKc/00024,-1.2,1.68
pretrain/H3TF-hI7zKc/00025,-0.6,2.2
pretrain/H3TF-hI7zKc/00029,-1.8,2.6
pretrain/H3YbZs-tu-I/00001,-1.4,1.92
pretrain/H3YbZs-tu-I/00002,-1.8,2.36
pretrain/H3YbZs-tu-I/00003,0.8,0.92
pretrain/H3YbZs-tu-I/00005,0.8,0.72
pretrain/H3YbZs-tu-I/00006,1.0,0.4
pretrain/H3YbZs-tu-I/00007,1.0,1.24
pretrain/H3YbZs-tu-I/00008,-0.6,3.24
pretrain/H3YbZs-tu-I/00009,-1.2,3.12
pretrain/H3YbZs-tu-I/00011,2.0,1.96
pretrain/H3YbZs-tu-I/00012,2.0,1.8
pretrain/H3YbZs-tu-I/00013,0.4,2.72
pretrain/H3YbZs-tu-I/00017,-2.0,2.4
pretrain/H3ddtbeduoo/00002,-1.4,2.88
pretrain/H3ddtbeduoo/00013,0.0,3.0
pretrain/H4iRPytrnJo/00002,0.4,2.88
pretrain/H4iRPytrnJo/00003,-0.2,3.36
pretrain/H4iRPytrnJo/00005,-1.6,2.8
pretrain/H682jmofwZs/00001,0.4,2.72
pretrain/H682jmofwZs/00003,0.6,1.84
pretrain/H682jmofwZs/00004,-0.8,1.44
pretrain/H682jmofwZs/00005,-0.6,1.2
pretrain/H682jmofwZs/00007,1.6,0.0
pretrain/H682jmofwZs/00008,-1.8,3.52
pretrain/H682jmofwZs/00014,1.8,1.28
pretrain/H682jmofwZs/00016,0.6,0.12
pretrain/H6n3iNh4XLI/00001,-1.8,2.92
pretrain/H6n3iNh4XLI/00002,0.8,2.56
pretrain/H6n3iNh4XLI/00004,0.2,0.6
pretrain/H6n3iNh4XLI/00005,1.2,0.0
pretrain/H6n3iNh4XLI/00006,0.4,3.36
pretrain/H6n3iNh4XLI/00007,1.6,0.92
pretrain/H6n3iNh4XLI/00009,-1.6,2.48
pretrain/H6n3iNh4XLI/00010,2.0,0.08
pretrain/H74XsXCjKA8/00004,1.6,1.12
pretrain/H74XsXCjKA8/00006,0.6,3.32
pretrain/H74XsXCjKA8/00007,-0.4,1.96
pretrain/H7Gn2a0GnAc/00001,-2.0,3.84
pretrain/H7Gn2a0GnAc/00002,0.8,0.2
pretrain/H7Gn2a0GnAc/00003,1.4,0.36
pretrain/H7Gn2a0GnAc/00004,-0.2,2.8
pretrain/H7Gn2a0GnAc/00005,-1.6,3.12
pretrain/H7Gn2a0GnAc/00006,-0.8,2.04
pretrain/H7Gn2a0GnAc/00007,0.8,2.24
pretrain/H7Gn2a0GnAc/00009,0.8,2.44
pretrain/H7Gn2a0GnAc/00012,1.0,2.12
pretrain/H7Gn2a0GnAc/00013,-1.2,2.32
pretrain/H7Gn2a0GnAc/00014,0.8,1.2
pretrain/H7Gn2a0GnAc/00015,-1.6,2.08
pretrain/H7Gn2a0GnAc/00016,0.8,0.8
pretrain/H8Pr9Jnulxk/00004,-2.0,3.08
pretrain/H8Pr9Jnulxk/00005,0.2,0.08
pretrain/H8Pr9Jnulxk/00009,0.0,1.64
pretrain/H8Pr9Jnulxk/00010,0.6,2.96
pretrain/H8Pr9Jnulxk/00013,-0.2,3.52
pretrain/H8Pr9Jnulxk/00014,1.0,2.56
pretrain/H8Pr9Jnulxk/00015,-0.2,2.12
pretrain/H8Pr9Jnulxk/00017,2.0,0.72
pretrain/H8Pr9Jnulxk/00018,-1.6,3.16
pretrain/H8Pr9Jnulxk/00019,-1.4,2.8
pretrain/H8Pr9Jnulxk/00020,-2.0,2.88
pretrain/H8Pr9Jnulxk/00021,-1.2,3.4
pretrain/H8Pr9Jnulxk/00023,-1.4,3.16
pretrain/H8Pr9Jnulxk/00024,0.6,0.76
pretrain/H8Pr9Jnulxk/00025,1.0,0.6
pretrain/H8Pr9Jnulxk/00028,-1.4,3.96
pretrain/H8Pr9Jnulxk/00029,-1.2,3.68
pretrain/H8Pr9Jnulxk/00030,1.2,1.28
pretrain/H8Pr9Jnulxk/00031,1.8,0.64
pretrain/H8Pr9Jnulxk/00033,0.0,2.08
pretrain/H8Pr9Jnulxk/00035,-0.4,2.6
pretrain/H8Pr9Jnulxk/00036,0.8,2.4
pretrain/HA7GwKXfJB0/00001,-0.6,1.04
pretrain/HA7GwKXfJB0/00002,0.8,0.44
pretrain/HA7GwKXfJB0/00004,-2.0,2.2
pretrain/HA7GwKXfJB0/00006,0.2,1.04
pretrain/HA7GwKXfJB0/00011,0.2,3.72
pretrain/HA7GwKXfJB0/00013,-1.4,2.76
pretrain/HA7GwKXfJB0/00014,2.0,0.68
pretrain/HA7GwKXfJB0/00015,0.8,0.48
pretrain/HA7GwKXfJB0/00016,0.0,1.2
pretrain/HA7GwKXfJB0/00018,0.4,2.0
pretrain/HA7GwKXfJB0/00020,-1.8,2.36
pretrain/HA7GwKXfJB0/00021,-1.6,2.28
pretrain/HA7GwKXfJB0/00023,0.6,0.36
pretrain/HA7GwKXfJB0/00024,0.8,1.72
pretrain/HA7GwKXfJB0/00025,0.4,1.24
pretrain/HA7GwKXfJB0/00026,1.0,2.72
pretrain/HA7GwKXfJB0/00027,0.0,1.4
pretrain/HA7GwKXfJB0/00028,-0.2,1.8
pretrain/HA7GwKXfJB0/00029,-0.6,1.72
pretrain/HBUoaf8vwJ4/00001,-0.6,2.44
pretrain/HBUoaf8vwJ4/00003,0.2,1.44
pretrain/HBUoaf8vwJ4/00006,1.6,0.08
pretrain/HBUoaf8vwJ4/00008,1.6,1.36
pretrain/HB_QR6xov_w/00002,-2.0,3.64
pretrain/HB_QR6xov_w/00004,-2.0,3.04
pretrain/HB_QR6xov_w/00017,1.0,0.52
pretrain/HB_QR6xov_w/00019,0.0,1.96
pretrain/HB_QR6xov_w/00025,1.2,2.36
pretrain/HB_QR6xov_w/00029,1.4,0.16
pretrain/HB_QR6xov_w/00031,1.2,2.12
pretrain/HB_QR6xov_w/00032,1.6,1.24
pretrain/HB_QR6xov_w/00033,0.6,1.24
pretrain/HB_QR6xov_w/00035,1.4,2.16
pretrain/HB_QR6xov_w/00042,2.0,1.28
pretrain/HByDu4uOFY4/00001,-0.4,2.72
pretrain/HByDu4uOFY4/00007,1.6,0.0
pretrain/HByDu4uOFY4/00008,0.8,0.12
pretrain/HByDu4uOFY4/00009,-1.6,2.08
pretrain/HByDu4uOFY4/00013,-1.6,1.92
pretrain/HCG1petekXw/00001,0.8,0.92
pretrain/HCG1petekXw/00003,0.2,3.0
pretrain/HCG1petekXw/00004,1.6,0.2
pretrain/HCG1petekXw/00005,-1.8,2.44
pretrain/HCG1petekXw/00006,-0.8,1.04
pretrain/HCG1petekXw/00007,1.2,0.8
pretrain/HCG1petekXw/00008,-2.0,3.52
pretrain/HCG1petekXw/00009,1.6,0.8
pretrain/HCG1petekXw/00010,1.0,0.04
pretrain/HCG1petekXw/00011,1.8,1.2
pretrain/HCG1petekXw/00012,-1.2,3.28
pretrain/HCG1petekXw/00013,1.2,1.0
pretrain/HCG1petekXw/00014,-1.4,1.52
pretrain/HCG1petekXw/00015,2.0,1.56
pretrain/HCG1petekXw/00016,-0.4,3.8
pretrain/HCG1petekXw/00017,1.8,0.32
pretrain/HCG1petekXw/00018,0.4,0.76
pretrain/HCG1petekXw/00019,0.4,0.6
pretrain/HCG1petekXw/00020,0.0,3.48
pretrain/HCG1petekXw/00021,0.2,1.8
pretrain/HCG1petekXw/00022,1.8,1.68
pretrain/HCG1petekXw/00023,0.6,1.2
pretrain/HCJRXoYOoaI/00001,0.6,0.96
pretrain/HCJRXoYOoaI/00004,2.0,0.76
pretrain/HCJRXoYOoaI/00005,0.0,2.28
pretrain/HCJRXoYOoaI/00008,1.8,1.76
pretrain/HCJRXoYOoaI/00009,-0.4,0.76
pretrain/HCJRXoYOoaI/00010,0.8,3.16
pretrain/HCJRXoYOoaI/00011,2.0,0.16
pretrain/HCJRXoYOoaI/00012,2.0,1.92
pretrain/HCJRXoYOoaI/00013,-1.6,3.88
pretrain/HCJRXoYOoaI/00014,-1.6,1.68
pretrain/HCJRXoYOoaI/00015,-1.2,1.48
pretrain/HCJRXoYOoaI/00016,-1.4,1.72
pretrain/HCJRXoYOoaI/00017,1.0,1.72
pretrain/HCJRXoYOoaI/00022,-1.8,2.12
pretrain/HCJRXoYOoaI/00024,2.0,1.32
pretrain/HCgv_HNoJrY/00002,0.8,1.64
pretrain/HCgv_HNoJrY/00004,1.6,0.76
pretrain/HCgv_HNoJrY/00006,0.6,0.64
pretrain/HCgv_HNoJrY/00007,1.8,1.36
pretrain/HCgv_HNoJrY/00008,-1.6,2.88
pretrain/HCgv_HNoJrY/00009,-2.0,2.92
pretrain/HCgv_HNoJrY/00010,1.0,1.2
pretrain/HCgv_HNoJrY/00011,-2.0,3.12
pretrain/HCgv_HNoJrY/00012,1.4,0.4
pretrain/HCgv_HNoJrY/00013,0.2,3.24
pretrain/HCgv_HNoJrY/00014,0.4,2.84
pretrain/HCgv_HNoJrY/00015,-0.6,3.16
pretrain/HCgv_HNoJrY/00019,-1.4,2.96
pretrain/HCgv_HNoJrY/00021,0.4,1.68
pretrain/HCgv_HNoJrY/00022,-0.2,3.2
pretrain/HCgv_HNoJrY/00023,-0.6,1.52
pretrain/HCgv_HNoJrY/00024,0.2,1.4
pretrain/HCgv_HNoJrY/00026,1.8,1.44
pretrain/HDjM5lw8OYo/00002,1.6,1.68
pretrain/HDjM5lw8OYo/00003,1.0,1.48
pretrain/HDjM5lw8OYo/00004,-1.6,2.4
pretrain/HDjM5lw8OYo/00007,-0.4,2.92
pretrain/HDjM5lw8OYo/00008,1.8,0.8
pretrain/HDjM5lw8OYo/00009,-0.6,3.32
pretrain/HDjM5lw8OYo/00012,-1.4,3.6
pretrain/HDjM5lw8OYo/00013,-0.4,2.52
pretrain/HDjM5lw8OYo/00014,1.8,2.0
pretrain/HDjM5lw8OYo/00015,0.6,2.12
pretrain/HDjM5lw8OYo/00020,1.2,1.56
pretrain/HDjM5lw8OYo/00021,0.4,3.08
pretrain/HDjM5lw8OYo/00022,-0.8,2.0
pretrain/HDjM5lw8OYo/00024,-1.6,3.32
pretrain/HDjM5lw8OYo/00026,2.0,0.04
pretrain/HDjM5lw8OYo/00028,2.0,0.64
pretrain/HDjM5lw8OYo/00029,0.0,0.92
pretrain/HDjM5lw8OYo/00032,-1.6,2.16
pretrain/HDjM5lw8OYo/00033,1.6,0.76
pretrain/HDjM5lw8OYo/00034,-1.0,1.48
pretrain/HDjM5lw8OYo/00037,0.0,3.2
pretrain/HDjM5lw8OYo/00038,-0.6,0.72
pretrain/HDjM5lw8OYo/00040,-1.4,2.92
pretrain/HDjM5lw8OYo/00042,1.4,1.88
pretrain/HDjM5lw8OYo/00043,-0.4,2.76
pretrain/HEF-HP2XE7E/00002,1.8,0.0
pretrain/HEF-HP2XE7E/00005,-1.6,3.56
pretrain/HEF-HP2XE7E/00011,2.0,0.12
pretrain/HEF-HP2XE7E/00015,1.4,0.92
pretrain/HEF-HP2XE7E/00019,0.0,2.76
pretrain/HEF-HP2XE7E/00020,0.2,2.4
pretrain/HEF-HP2XE7E/00022,1.8,1.4
pretrain/HEF-HP2XE7E/00023,1.4,1.24
pretrain/HEF-HP2XE7E/00029,-0.4,0.48
pretrain/HEF-HP2XE7E/00033,1.0,2.88
pretrain/HEF-HP2XE7E/00034,-0.2,2.52
pretrain/HFFBkbs-FY0/00007,-0.6,1.92
pretrain/HFFBkbs-FY0/00013,1.2,1.16
pretrain/HFFBkbs-FY0/00017,-1.0,2.64
pretrain/HFFBkbs-FY0/00021,1.2,1.12
pretrain/HFFBkbs-FY0/00022,0.2,1.2
pretrain/HFFBkbs-FY0/00023,-0.4,2.28
pretrain/HFFBkbs-FY0/00024,-0.6,3.68
pretrain/HFFBkbs-FY0/00031,1.8,0.16
pretrain/HFFBkbs-FY0/00034,-1.4,2.04
pretrain/HFFBkbs-FY0/00038,-0.2,3.72
pretrain/HFFBkbs-FY0/00040,1.8,0.24
pretrain/HFFBkbs-FY0/00041,1.2,0.84
pretrain/HFFBkbs-FY0/00047,-1.0,2.08
pretrain/HFqLoHyCTRc/00003,1.2,1.72
pretrain/HFqLoHyCTRc/00004,1.0,0.68
pretrain/HFqLoHyCTRc/00005,1.4,1.0
pretrain/HFqLoHyCTRc/00006,1.8,1.24
pretrain/HFqLoHyCTRc/00007,-0.8,3.84
pretrain/HFqLoHyCTRc/00008,-0.2,1.64
pretrain/HFqLoHyCTRc/00009,-1.8,2.48
pretrain/HFqLoHyCTRc/00010,0.0,0.48
pretrain/HFqLoHyCTRc/00011,1.8,1.12
pretrain/HFqLoHyCTRc/00012,1.2,2.44
pretrain/HFqLoHyCTRc/00013,1.4,0.24
pretrain/HFqLoHyCTRc/00014,1.4,2.48
pretrain/HFqLoHyCTRc/00015,-0.6,1.32
pretrain/HFqLoHyCTRc/00016,2.0,1.8
pretrain/HHwXlcHcTHc/00001,-0.4,3.04
pretrain/HHwXlcHcTHc/00002,1.8,0.92
pretrain/HHwXlcHcTHc/00003,-0.6,2.68
pretrain/HHwXlcHcTHc/00004,1.2,0.36
pretrain/HHwXlcHcTHc/00005,1.2,1.64
pretrain/HHwXlcHcTHc/00006,-1.0,1.64
pretrain/HHwXlcHcTHc/00010,-0.4,1.64
pretrain/HHwXlcHcTHc/00012,0.0,1.32
pretrain/HHwXlcHcTHc/00019,-1.4,1.68
pretrain/HHwXlcHcTHc/00020,1.4,0.4
pretrain/HHwXlcHcTHc/00021,1.8,0.52
pretrain/HHwXlcHcTHc/00022,2.0,1.0
pretrain/HHwXlcHcTHc/00026,-1.6,1.68
pretrain/HHwXlcHcTHc/00027,-0.8,1.48
pretrain/HHwXlcHcTHc/00028,1.2,2.36
pretrain/HHwXlcHcTHc/00029,-1.2,3.32
pretrain/HHwXlcHcTHc/00030,1.2,1.92
pretrain/HIZmSSvXH98/00001,1.4,1.28
pretrain/HIZmSSvXH98/00002,1.4,0.96
pretrain/HJYDw_09coE/00003,0.6,2.36
pretrain/HJYDw_09coE/00005,-1.6,3.72
pretrain/HJYDw_09coE/00007,-0.6,0.76
pretrain/HJYDw_09coE/00008,-1.6,2.04
pretrain/HJYDw_09coE/00012,0.4,2.12
pretrain/HJYDw_09coE/00014,-1.4,2.44
pretrain/HJYDw_09coE/00015,-0.4,1.64
pretrain/HJYDw_09coE/00019,1.0,0.2
pretrain/HJYDw_09coE/00024,1.6,0.56
pretrain/HJYDw_09coE/00031,0.0,3.28
pretrain/HJqtUUDhaxA/00001,-1.6,3.32
pretrain/HJqtUUDhaxA/00003,0.2,2.24
pretrain/HJqtUUDhaxA/00007,0.0,1.32
pretrain/HJqtUUDhaxA/00009,2.0,1.2
pretrain/HJqtUUDhaxA/00011,2.0,1.2
pretrain/HJqtUUDhaxA/00012,1.0,0.12
pretrain/HJqtUUDhaxA/00015,-1.6,1.68
pretrain/HJqtUUDhaxA/00016,-1.6,3.56
pretrain/HJqtUUDhaxA/00017,-0.4,2.84
pretrain/HJqtUUDhaxA/00018,0.0,0.88
pretrain/HJqtUUDhaxA/00021,-0.2,1.6
pretrain/HJqtUUDhaxA/00023,0.8,2.44
pretrain/HJqtUUDhaxA/00025,-1.6,3.44
pretrain/HJqtUUDhaxA/00027,1.8,0.0
pretrain/HJqtUUDhaxA/00028,0.6,0.52
pretrain/HJqtUUDhaxA/00030,0.2,1.12
pretrain/HJqtUUDhaxA/00032,-1.6,1.92
pretrain/HJqtUUDhaxA/00033,2.0,1.68
pretrain/HJqtUUDhaxA/00034,2.0,0.52
pretrain/HJqtUUDhaxA/00035,0.4,0.32
pretrain/HJqtUUDhaxA/00037,1.0,0.96
pretrain/HJqtUUDhaxA/00038,2.0,1.76
pretrain/HJqtUUDhaxA/00040,-0.8,2.0
pretrain/HJqtUUDhaxA/00041,-0.6,2.44
pretrain/HJqtUUDhaxA/00042,0.0,2.0
pretrain/HJqtUUDhaxA/00045,0.6,2.12
pretrain/HJqtUUDhaxA/00046,-1.4,3.84
pretrain/HJqtUUDhaxA/00048,2.0,1.52
pretrain/HJqtUUDhaxA/00049,-1.4,1.92
pretrain/HJqtUUDhaxA/00050,0.4,0.4
pretrain/HMYVH-hBGWg/00004,0.0,3.88
pretrain/HMYVH-hBGWg/00024,1.8,0.48
pretrain/HMYVH-hBGWg/00025,0.8,1.4
pretrain/HMYVH-hBGWg/00028,1.6,1.28
pretrain/HNOnvp5t7Do/00001,0.8,1.44
pretrain/HNOnvp5t7Do/00003,-0.6,0.6
pretrain/HNOnvp5t7Do/00004,0.2,0.68
pretrain/HNOnvp5t7Do/00006,-0.6,2.72
pretrain/HNOnvp5t7Do/00007,-0.8,2.0
pretrain/HNOnvp5t7Do/00008,-1.6,1.64
pretrain/HNOnvp5t7Do/00011,1.2,0.16
pretrain/HNOnvp5t7Do/00012,-0.6,1.48
pretrain/HNOnvp5t7Do/00013,1.8,1.0
pretrain/HNOnvp5t7Do/00015,1.4,0.56
pretrain/HNOnvp5t7Do/00017,-1.0,3.72
pretrain/HNOnvp5t7Do/00018,-1.6,3.2
pretrain/HNOnvp5t7Do/00020,0.2,2.6
pretrain/HNOnvp5t7Do/00021,1.6,0.4
pretrain/HNOnvp5t7Do/00023,-0.8,2.32
pretrain/HNOnvp5t7Do/00024,1.6,2.2
pretrain/HNOnvp5t7Do/00025,1.6,1.44
pretrain/HNOnvp5t7Do/00027,-2.0,2.28
pretrain/HNOnvp5t7Do/00028,0.6,1.2
pretrain/HNOnvp5t7Do/00031,1.0,0.2
pretrain/HNOnvp5t7Do/00033,-0.8,3.44
pretrain/HNOnvp5t7Do/00034,-0.6,2.2
pretrain/HNOnvp5t7Do/00035,-1.4,3.12
pretrain/HQIi3nUXh0g/00001,-1.6,3.6
pretrain/HQIi3nUXh0g/00002,-0.6,2.76
pretrain/HQIi3nUXh0g/00003,-1.0,3.36
pretrain/HQIi3nUXh0g/00004,-2.0,3.04
pretrain/HQIi3nUXh0g/00005,0.2,2.56
pretrain/HQIi3nUXh0g/00006,0.4,0.36
pretrain/HQIi3nUXh0g/00007,-1.6,3.16
pretrain/HQIi3nUXh0g/00008,1.2,2.64
pretrain/HQIi3nUXh0g/00009,1.6,0.96
pretrain/HQIi3nUXh0g/00010,0.8,1.96
pretrain/HQIi3nUXh0g/00011,1.0,0.48
pretrain/HQIi3nUXh0g/00012,1.6,2.36
pretrain/HQIi3nUXh0g/00013,0.0,2.92
pretrain/HQIi3nUXh0g/00014,-0.4,3.88
pretrain/HQIi3nUXh0g/00015,-1.8,3.52
pretrain/HQIi3nUXh0g/00016,0.2,2.32
pretrain/HQIi3nUXh0g/00018,0.4,0.48
pretrain/HQIi3nUXh0g/00019,2.0,0.92
pretrain/HQIi3nUXh0g/00020,-0.4,1.88
pretrain/HQIi3nUXh0g/00021,0.8,0.56
pretrain/HQIi3nUXh0g/00022,-0.8,3.52
pretrain/HQNfpElOiZY/00002,1.2,1.96
pretrain/HQNfpElOiZY/00003,2.0,1.36
pretrain/HQNfpElOiZY/00006,1.2,2.0
pretrain/HQNfpElOiZY/00008,-1.4,3.92
pretrain/HQNfpElOiZY/00013,-1.8,2.84
pretrain/HQNfpElOiZY/00014,-0.8,2.4
pretrain/HQNfpElOiZY/00017,-2.0,3.72
pretrain/HR9956gDpUY/00003,0.2,0.64
pretrain/HR9956gDpUY/00005,-0.4,3.2
pretrain/HR9956gDpUY/00006,-0.8,0.92
pretrain/HR9956gDpUY/00008,0.8,1.44
pretrain/HR9956gDpUY/00009,-0.4,0.92
pretrain/HR9956gDpUY/00010,-0.4,2.4
pretrain/HR9956gDpUY/00011,-2.0,3.76
pretrain/HSmKRshF1_A/00001,0.2,2.08
pretrain/HSmKRshF1_A/00003,0.6,1.16
pretrain/HSmKRshF1_A/00005,-1.0,3.4
pretrain/HSmKRshF1_A/00007,1.4,1.24
pretrain/HSmKRshF1_A/00013,0.0,1.68
pretrain/HSmKRshF1_A/00014,0.2,0.44
pretrain/HSmKRshF1_A/00015,-1.0,3.72
pretrain/HSmKRshF1_A/00016,-0.6,3.2
pretrain/HSmKRshF1_A/00019,1.4,0.48
pretrain/HSmKRshF1_A/00021,-1.2,3.0
pretrain/HSmKRshF1_A/00022,-1.6,3.28
pretrain/HSmKRshF1_A/00025,2.0,0.92
pretrain/HSmKRshF1_A/00027,1.2,1.2
pretrain/HSmKRshF1_A/00028,-1.2,3.84
pretrain/HSmKRshF1_A/00030,-1.6,2.84
pretrain/HSmKRshF1_A/00031,1.4,0.64
pretrain/HSmKRshF1_A/00032,-1.0,3.92
pretrain/HTf7Ziklcms/00001,1.4,0.2
pretrain/HTf7Ziklcms/00003,-0.6,0.68
pretrain/HTf7Ziklcms/00004,1.0,0.8
pretrain/HTf7Ziklcms/00006,-2.0,2.76
pretrain/HTf7Ziklcms/00008,0.2,2.16
pretrain/HTf7Ziklcms/00009,1.6,1.12
pretrain/HTf7Ziklcms/00010,0.0,0.12
pretrain/HTf7Ziklcms/00011,-0.4,2.64
pretrain/HTf7Ziklcms/00012,1.8,1.84
pretrain/HTf7Ziklcms/00015,1.6,1.48
pretrain/HTf7Ziklcms/00016,-0.4,1.08
pretrain/HTf7Ziklcms/00017,-1.8,2.32
pretrain/HTf7Ziklcms/00019,0.6,0.72
pretrain/HTf7Ziklcms/00020,1.4,1.8
pretrain/HTf7Ziklcms/00022,-1.8,3.16
pretrain/HTf7Ziklcms/00024,0.8,0.84
pretrain/HTf7Ziklcms/00025,-1.2,3.32
pretrain/HTf7Ziklcms/00026,0.2,2.28
pretrain/HTf7Ziklcms/00033,-1.8,2.76
pretrain/HTf7Ziklcms/00034,-1.6,3.36
pretrain/HTf7Ziklcms/00035,1.0,1.88
pretrain/HTf7Ziklcms/00036,-0.2,2.32
pretrain/HTf7Ziklcms/00039,1.6,0.68
pretrain/HTf7Ziklcms/00040,1.4,1.96
pretrain/HTf7Ziklcms/00041,-2.0,2.36
pretrain/HTf7Ziklcms/00042,-1.8,2.64
pretrain/HTf7Ziklcms/00043,1.4,1.12
pretrain/HTf7Ziklcms/00044,1.0,1.2
pretrain/HV4loecFZh8/00009,-1.8,1.8
pretrain/HV4loecFZh8/00016,0.0,1.04
pretrain/HV4loecFZh8/00017,-0.6,2.84
pretrain/HWsehvUkI-c/00001,1.2,1.16
pretrain/HWsehvUkI-c/00002,0.6,2.36
pretrain/HWsehvUkI-c/00006,-1.8,2.04
pretrain/HWsehvUkI-c/00008,-1.6,3.08
pretrain/HWsehvUkI-c/00012,0.4,1.52
pretrain/HWsehvUkI-c/00014,-2.0,2.16
pretrain/HWsehvUkI-c/00016,1.6,1.32
pretrain/HWsehvUkI-c/00017,-0.4,1.6
pretrain/HXGwJevjOfs/00004,1.4,0.44
pretrain/HXGwJevjOfs/00005,-2.0,3.84
pretrain/HXGwJevjOfs/00006,-1.6,2.36
pretrain/HXGwJevjOfs/00008,-0.4,0.76
pretrain/HXGwJevjOfs/00010,0.6,0.88
pretrain/HXGwJevjOfs/00011,1.8,1.48
pretrain/HXGwJevjOfs/00012,-1.4,3.36
pretrain/HXGwJevjOfs/00015,-0.6,1.36
pretrain/HXMrzZkHKGs/00010,2.0,0.48
pretrain/HY71088saG4/00001,-1.4,1.6
pretrain/HY71088saG4/00003,-0.2,3.84
pretrain/HY71088saG4/00005,1.4,0.08
pretrain/HY71088saG4/00006,-1.4,2.64
pretrain/HY71088saG4/00007,-0.6,2.32
pretrain/HY71088saG4/00009,-0.8,2.4
pretrain/HY71088saG4/00010,1.8,1.44
pretrain/HY71088saG4/00012,-1.4,1.56
pretrain/HY71088saG4/00013,1.2,2.16
pretrain/HY71088saG4/00015,-2.0,3.24
pretrain/HY71088saG4/00018,0.6,2.32
pretrain/HY71088saG4/00019,-1.4,3.44
pretrain/HY71088saG4/00021,-1.2,2.68
pretrain/HY71088saG4/00022,0.4,1.12
pretrain/HYzrdn7YLCM/00001,0.4,3.08
pretrain/HYzrdn7YLCM/00002,1.6,2.28
pretrain/HYzrdn7YLCM/00003,-2.0,2.72
pretrain/HYzrdn7YLCM/00005,2.0,1.84
pretrain/HYzrdn7YLCM/00007,-2.0,2.8
pretrain/HYzrdn7YLCM/00009,1.0,1.56
pretrain/HYzrdn7YLCM/00010,0.4,0.8
pretrain/HYzrdn7YLCM/00011,1.6,1.04
pretrain/HYzrdn7YLCM/00012,-1.2,3.12
pretrain/HYzrdn7YLCM/00013,1.4,0.56
pretrain/HYzrdn7YLCM/00014,-1.2,2.52
pretrain/HYzrdn7YLCM/00015,0.6,2.68
pretrain/HYzrdn7YLCM/00016,-0.4,3.56
pretrain/HYzrdn7YLCM/00017,1.6,1.72
pretrain/HYzrdn7YLCM/00018,-1.2,3.32
pretrain/HYzrdn7YLCM/00019,0.8,0.36
pretrain/HYzrdn7YLCM/00020,1.2,0.36
pretrain/HYzrdn7YLCM/00021,1.8,0.84
pretrain/HYzrdn7YLCM/00023,-1.0,2.52
pretrain/H_8y0WLm78U/00001,0.4,0.52
pretrain/H_8y0WLm78U/00009,2.0,1.84
pretrain/H_8y0WLm78U/00014,1.6,2.08
pretrain/H_8y0WLm78U/00015,1.8,1.68
pretrain/H_8y0WLm78U/00017,-1.0,2.96
pretrain/H_8y0WLm78U/00022,-1.0,1.68
pretrain/H_8y0WLm78U/00023,0.4,0.72
pretrain/H_8y0WLm78U/00024,-0.4,1.52
pretrain/H_8y0WLm78U/00025,-2.0,2.6
